-0.0199603, 0.2164422, -0.1100631, 0.2207031, 0.0000000
-0.0199603, 0.2164422, -0.1100631, 0.2207031, 0.0000000
-0.0199603, 0.2164422, -0.1100631, 0.2207031, 0.0000000
-0.0199603, 0.2164422, -0.1100631, 0.2207031, 8.7971718
-0.0199603, 0.2164422, -0.1100631, 0.2207031, 3.9234208
-0.0199603, 0.2164422, -0.1100631, 0.2207031, 10.8274566
-0.0199603, 0.2164422, -0.1100631, 0.2207031, 0.0000000
-0.0177083, 0.2164422, -0.1100631, 0.2207031, 4.6960954
-0.0177083, 0.2164422, -0.1100631, 0.2207031, 0.0295000
-0.0177083, 0.2164422, -0.1289063, 0.2207031, 6.5480508
-0.0177083, 0.2164422, -0.1289063, 0.2207031, 0.0000000
-0.0177083, 0.2164422, -0.1289063, 0.2207031, 11.6759957
-0.0177083, 0.2164422, -0.1240560, 0.2207031, 0.2004093
-0.0226089, 0.2164422, -0.1100631, 0.2207031, 11.4454636
-0.0226089, 0.2164422, -0.1100631, 0.2207031, 0.0000000
-0.0226089, 0.2164422, -0.1289063, 0.1848586, 13.0063314
-0.0226089, 0.2164422, -0.1100631, 0.2050084, 10.8272684
-0.0226089, 0.2164422, -0.1100631, 0.2050084, 0.0000000
-0.0226089, 0.2141417, -0.1289063, 0.2050084, 3.0698227
-0.0226089, 0.2123245, -0.1291775, 0.2050084, 2.3472319
-0.0177083, 0.2166667, -0.1612052, 0.2118815, 5.7499484
-0.0208133, 0.2113715, -0.1291775, 0.1472382, 6.3403298
-0.0179893, 0.2117661, -0.1109905, 0.2124311, 2.5973168
-0.0206998, 0.2104705, -0.1340118, 0.2124311, 5.7481647
-0.0206706, 0.2109375, -0.1428199, 0.2020761, 6.0934801
-0.0210351, 0.2139819, -0.1621094, 0.1730469, 5.2925989
-0.0243545, 0.2155465, -0.1621094, 0.1252111, 6.9437023
-0.0243545, 0.2159703, -0.1425781, 0.1533591, 8.2441036
-0.0275708, 0.2176771, -0.1425781, 0.1484375, 4.5814032
-0.0273438, 0.2189103, -0.1425781, 0.1484375, 0.2271456
-0.0304284, 0.2226563, -0.1425781, 0.1386719, 8.7812134
-0.0304284, 0.2226563, -0.1425781, 0.1386719, 0.0000000
-0.0304284, 0.2109375, -0.1240560, 0.1303998, 6.8606651
-0.0256316, 0.2194646, -0.1240560, 0.1303998, 2.6126120
-0.0256316, 0.2171788, -0.1127626, 0.1386719, 5.2885204
-0.0299953, 0.2128906, -0.1240560, 0.1387629, 2.2249922
-0.0243319, 0.2161200, -0.1159668, 0.1391212, 0.3367756
-0.0244057, 0.2674753, -0.1154067, 0.1582031, 3.9570031
-0.0271608, 0.2226563, -0.1240560, 0.1660156, 3.0677527
-0.0272123, 0.2419577, -0.1152344, 0.1660156, 4.8110500
-0.0285637, 0.2671669, -0.1240560, 0.1704282, 1.3938563
-0.0272123, 0.2674479, -0.1240560, 0.1662574, 3.0764038
-0.0276545, 0.2670327, -0.1240560, 0.1846427, 1.0776124
-0.0267437, 0.2671669, -0.1240560, 0.1662574, 6.2991472
-0.0210732, 0.2674753, -0.1425781, 0.2018601, 6.7729533
-0.0273438, 0.2543155, -0.1425781, 0.2018601, 8.9675019
-0.0243319, 0.2356771, -0.1068793, 0.1660156, 7.0128782
-0.0237284, 0.2355587, -0.0920367, 0.1747324, 1.2619093
-0.0225539, 0.2480469, -0.1113281, 0.2021810, 6.8209660
-0.0238268, 0.2480469, -0.1113281, 0.1933594, 3.6583888
-0.0317427, 0.2290582, -0.1240560, 0.1757813, 7.7879604
-0.0319927, 0.2167969, -0.1240560, 0.1660156, 7.4018468
-0.0397998, 0.2167969, -0.1240560, 0.1661880, 1.8692884
-0.0388291, 0.2167969, -0.1240560, 0.1565221, 6.2122708
-0.0388291, 0.2167969, -0.1240560, 0.1565221, 0.0000000
-0.0370066, 0.2167969, -0.1240560, 0.1574493, 2.1311916
-0.0412393, 0.2226563, -0.1240560, 0.1474935, 0.2234654
-0.0398939, 0.2226563, -0.1240560, 0.1390270, 0.2228825
-0.0426582, 0.2352941, -0.1240560, 0.1296296, 3.9672494
-0.0429688, 0.2226563, -0.1240560, 0.1308594, 6.0480669
-0.0429688, 0.2261619, -0.1240560, 0.1206931, 2.2292454
-0.0401643, 0.2289268, -0.1240560, 0.1198945, 1.8664436
-0.0369792, 0.2324219, -0.1243335, 0.1210938, 0.1607918
-0.0488281, 0.2308743, -0.1240560, 0.1104423, 2.4345587
-0.0488281, 0.2348705, -0.1240560, 0.1142722, 0.2075142
-0.0488281, 0.2320280, -0.1425781, 0.1254662, 4.5844065
-0.0489583, 0.2331121, -0.1425781, 0.1348684, 5.7796234
-0.0371094, 0.2291773, -0.1425781, 0.1447554, 3.5639688
-0.0371094, 0.2348547, -0.1425781, 0.1445469, 1.8307132
-0.0236259, 0.2264441, -0.1425781, 0.1663707, 9.6882233
-0.0236259, 0.2264441, -0.1425781, 0.1663707, 0.0000000
-0.0310202, 0.2607887, -0.1154762, 0.1757813, 4.6686927
-0.0245226, 0.2104578, -0.1239511, 0.1668155, 5.6227704
-0.0366982, 0.2607996, -0.1239511, 0.1656250, 3.3354943
-0.0556315, 0.2607887, -0.1621094, 0.1666760, 5.2939433
-0.0556315, 0.2607887, -0.1621094, 0.1666760, 0.0000000
-0.0556315, 0.2021613, -0.1428199, 0.1659523, 4.1249558
-0.0556315, 0.2016722, -0.1425781, 0.1659523, 6.5365716
-0.0309416, 0.2037098, -0.1523602, 0.1644046, 2.6914245
-0.0365358, 0.2031250, -0.1431236, 0.1587409, 7.5894627
-0.0304177, 0.1980340, -0.1239511, 0.1482772, 6.4940992
-0.0332031, 0.2011719, -0.1469641, 0.1482772, 5.5255322
-0.0429688, 0.2031250, -0.1347656, 0.1846427, 5.5326192
-0.0429688, 0.1972656, -0.1470992, 0.1846427, 1.9470246
-0.0363940, 0.2226563, -0.1470992, 0.1846427, 3.6460196
-0.0312500, 0.2286184, -0.1293242, 0.1846427, 5.0976421
-0.0371094, 0.1877979, -0.1513997, 0.1390831, 5.2349703
-0.0384525, 0.1852265, -0.1513997, 0.1847930, 3.2860378
-0.0384525, 0.2421875, -0.1331410, 0.1847930, 6.0451373
