0.2292850, 0.2860243, -0.0429688, 0.2392004, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0407012
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2393229, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2392004, 0.0034835
0.2292850, 0.2799479, -0.0429688, 0.2392004, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2392004, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2392004, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2392004, 0.0000000
0.2292850, 0.2799479, -0.0429688, 0.2392004, 0.0000000
0.2549479, 0.2799479, -0.0429688, 0.2392004, 0.0000000
0.2549479, 0.2799479, -0.0429688, 0.2392004, 0.0000000
0.2549479, 0.2799479, -0.0429688, 0.2392004, 0.0000000
0.2549479, 0.2799479, -0.0429688, 0.2392004, 0.0000000
0.2549479, 0.2799479, -0.0429688, 0.2392004, 0.0000000
0.2549479, 0.2860243, -0.0429688, 0.2392004, 0.0720255
0.2549479, 0.2860243, -0.0429688, 0.2392004, 0.0000000
0.2572764, 0.2860243, -0.0471491, 0.2392004, 1.5874373
0.2572764, 0.2860243, -0.0471491, 0.2392004, 0.0000000
0.2572764, 0.2799479, -0.0471491, 0.2392004, 0.0757746
0.2292850, 0.2799479, -0.0468750, 0.2391493, 4.7902653
0.2549479, 0.2792969, -0.0468750, 0.2391493, 1.1842535
0.2549479, 0.2792969, -0.0527344, 0.2391493, 0.1712291
0.2549479, 0.2792969, -0.0468750, 0.2391493, 0.2621806
0.2539063, 0.2792969, -0.0468750, 0.2391493, 0.0853620
0.2480469, 0.2800781, -0.0468750, 0.2391493, 0.3047724
0.2420206, 0.2802083, -0.0429688, 0.2391493, 0.1014600
0.2348958, 0.2802083, -0.0475102, 0.2392004, 0.3581401
0.2294271, 0.2802083, -0.0519650, 0.2392004, 0.2748085
0.2252270, 0.2802083, -0.0519650, 0.2392004, 0.1822030
0.2228930, 0.2802083, -0.0517253, 0.2392004, 0.0868506
0.2226563, 0.2802083, -0.0524089, 0.2392004, 0.0461881
0.2199465, 0.2802083, -0.0524089, 0.2118173, 1.2506936
0.2196940, 0.2802083, -0.0524089, 0.2207031, 0.0454157
0.2228930, 0.2802083, -0.0524089, 0.2211174, 0.0353237
0.2199465, 0.2802083, -0.0524089, 0.2295890, 0.0905004
0.2199465, 0.2802083, -0.0524089, 0.2295890, 0.0000000
0.2226563, 0.2291667, -0.0524089, 0.2294271, 3.6849143
0.2226563, 0.2291667, -0.0524089, 0.2294271, 0.0000000
0.2226563, 0.2291667, -0.0524089, 0.2251919, 0.0000000
0.2226563, 0.2291667, -0.0524089, 0.2251919, 0.0000000
0.2253660, 0.2421875, -0.0563842, 0.2393229, 7.3553670
0.1855469, 0.2606771, -0.0563842, 0.2480469, 6.2069912
0.2285156, 0.2539063, -0.0560640, 0.2392004, 4.4426865
0.2357893, 0.2357893, -0.0517017, -0.0517017, 0.4986805
0.1596354, 0.2318831, -0.0511853, 0.2207031, 5.5899450
0.2256155, 0.2352431, -0.0512716, 0.2296007, 0.7803213
0.2226156, 0.2352431, -0.0552775, 0.2296007, 0.0674007
0.2193224, 0.2323191, -0.0517542, 0.2299890, 0.1009909
0.2047743, 0.2285156, -0.0566406, -0.0524306, 2.9177355
0.2047743, 0.2285156, -0.0566406, 0.0839844, 3.8784650
0.2226156, 0.2226156, -0.0552775, -0.0552775, 0.0880041
0.2226156, 0.2418382, -0.0552775, 0.2393229, 4.5681270
0.2199465, 0.2606771, -0.0512716, 0.2391610, 0.5974548
0.2160275, 0.2675781, -0.0429688, 0.2394650, 0.5286257
0.2350101, 0.2668087, -0.0477007, 0.1847775, 1.4355614
0.2295612, 0.2295612, -0.0563842, -0.0563842, 0.2471612
0.2167969, 0.2608507, -0.0563842, 0.2480469, 4.4615095
0.2133608, 0.2480469, -0.0563842, 0.2572917, 0.6534200
0.2136445, 0.2802083, -0.0563842, 0.2659743, 3.1222038
0.2104167, 0.2295612, -0.0563842, 0.2753906, 0.3469470
0.2228930, 0.2856489, -0.0563842, 0.2749763, 2.6700961
0.2167969, 0.2856771, -0.0563842, 0.2753906, 8.8191587
0.2295612, 0.2295612, -0.0563842, -0.0563842, 0.0000000
0.2295612, 0.2856771, -0.0563842, 0.2753906, 7.7482602
0.1844618, 0.2856771, -0.0563842, 0.2753906, 6.9202289
0.2199465, 0.2792969, -0.0563842, 0.2666667, 0.1061578
0.2295612, 0.2860243, -0.0563842, 0.2391493, 0.5584259
0.2199465, 0.2929688, -0.0563842, 0.2295890, 6.8771843
0.2199465, 0.2541430, -0.0563842, 0.2295890, 3.2234374
0.2295612, 0.2295612, -0.0563842, -0.0563842, 0.0000000
0.1660156, 0.2929688, -0.0608724, 0.2207031, 6.7604550
0.1718750, 0.2799479, -0.0563842, 0.1031901, 2.5465781
0.2291667, 0.2734375, -0.0608724, 0.0927083, 0.2604575
0.1847775, 0.2539063, -0.0608724, 0.0754025, 2.1728982
0.1972656, 0.2411458, -0.0608724, 0.2119792, 1.5296536
0.1848958, 0.2291667, -0.0608724, 0.2119792, 0.0608116
0.1783854, 0.2291667, -0.0608724, 0.2118173, 0.2828309
0.1718750, 0.2291667, -0.0608724, 0.2118173, 0.1542261
0.1691680, 0.2291667, -0.0608724, 0.2118173, 0.1378602
0.1656044, 0.2295612, -0.0563842, 0.2118173, 0.1476380
0.1656044, 0.2295612, -0.0563842, 0.2118173, 0.0382485
0.1464844, 0.2295612, -0.0563842, 0.2118173, 4.0390610
