-0.6160758, -0.2344911, -0.7734376, -0.6592103, 0.0004107
-0.6160648, -0.2346971, -0.7734376, -0.6592706, 0.0035534
-0.6160544, -0.2348919, -0.7734376, -0.6593187, 0.0061019
-0.6160446, -0.2350761, -0.7734375, -0.6593642, 0.0035855
-0.6160353, -0.2350380, -0.7734375, -0.6594073, 0.0067421
-0.6160265, -0.2350020, -0.7734375, -0.6594480, 0.0064870
-0.6160181, -0.2349679, -0.7734375, -0.6595013, 0.0058651
-0.6160103, -0.2349357, -0.7734375, -0.6595517, 0.0058409
-0.6160028, -0.2349052, -0.7734376, -0.6595994, 0.0050976
-0.6159958, -0.2348764, -0.7734376, -0.6596445, 0.0050128
-0.6159891, -0.2348491, -0.7734376, -0.6596871, 0.0051515
-0.6159828, -0.2348234, -0.7734376, -0.6597274, 0.0050933
-0.6159769, -0.2347990, -0.7734376, -0.6597507, 0.0045362
-0.6159713, -0.2347759, -0.7734376, -0.6597728, 0.0043163
-0.6159609, -0.2347335, -0.7734376, -0.6598421, 0.0079691
-0.6159561, -0.2347141, -0.7734376, -0.6598740, 0.0036855
-0.6159516, -0.2349079, -0.7734376, -0.6598894, 0.0040632
-0.6159474, -0.2350913, -0.7734375, -0.6599039, 0.0038805
-0.6159434, -0.2350524, -0.7734375, -0.6599324, 0.0033977
-0.6159396, -0.2350155, -0.7734375, -0.6599446, 0.0037948
-0.6159360, -0.2349807, -0.7734375, -0.6599561, 0.0035336
-0.6159326, -0.2349478, -0.7734376, -0.6599669, 0.0018734
-0.6159293, -0.2349167, -0.7734376, -0.6599772, 0.0018017
-0.6159263, -0.2348872, -0.7734376, -0.6599870, 0.0016587
-0.6159234, -0.2348594, -0.7734376, -0.6599962, 0.0007083
-0.6159207, -0.2348331, -0.7734376, -0.6599489, 0.0012894
-0.6159181, -0.2348082, -0.7734376, -0.6599042, 0.0012391
-0.6159157, -0.2347846, -0.7734376, -0.6598620, 0.0011103
-0.6159134, -0.2347624, -0.7734376, -0.6598220, 0.0010842
-0.6159091, -0.2347214, -0.7734376, -0.6597485, 0.0019603
-0.6159072, -0.2349149, -0.7734376, -0.6597147, 0.0008948
-0.6159054, -0.2350979, -0.7734375, -0.6596827, 0.0008526
-0.6159036, -0.2350586, -0.7734375, -0.6596525, 0.0008174
-0.6159020, -0.2350214, -0.7734375, -0.6596239, 0.0007437
-0.6159004, -0.2349863, -0.7734376, -0.6595969, 0.0007297
-0.6158989, -0.2349531, -0.7734376, -0.6595713, 0.0006800
-0.6158976, -0.2351340, -0.7734375, -0.6595229, 0.0025019
-0.6158962, -0.2353050, -0.7734375, -0.6594771, 0.0024468
-0.6158950, -0.2352545, -0.7734375, -0.6594581, 0.0007654
-0.6158938, -0.2352067, -0.7734375, -0.6594401, 0.0007346
-0.6160150, -0.2351615, -0.7734375, -0.6593988, 0.0022336
-0.6161297, -0.2351187, -0.7734375, -0.6593598, 0.0021081
-0.6162381, -0.2350783, -0.7734375, -0.6593471, 0.0009848
-0.6163406, -0.2350401, -0.7734375, -0.6593351, 0.0009705
-0.6162912, -0.2353828, -0.7734375, -0.6592659, 0.0039203
-0.6162685, -0.2355404, -0.7734375, -0.6592341, 0.0018148
-0.6162470, -0.2354770, -0.7734375, -0.6592282, 0.0005594
-0.6162267, -0.2354171, -0.7734375, -0.6592227, 0.0005354
-0.6162075, -0.2355728, -0.7734375, -0.6592175, 0.0004953
-0.6161893, -0.2357200, -0.7734375, -0.6592126, 0.0005042
-0.6161721, -0.2356469, -0.7734375, -0.6592079, 0.0004122
-0.6161559, -0.2357901, -0.7734375, -0.6592035, 0.0011552
-0.6161405, -0.2359255, -0.7734375, -0.6591993, 0.0011227
-0.6161260, -0.2360535, -0.7734375, -0.6591954, 0.0010481
-0.6161123, -0.2361746, -0.7734375, -0.6591674, 0.0020439
-0.6160993, -0.2362891, -0.7734375, -0.6591409, 0.0018231
-0.6160870, -0.2361851, -0.7734375, -0.6591401, 0.0005182
-0.6160754, -0.2360867, -0.7734375, -0.6591394, 0.0004623
-0.6160644, -0.2362060, -0.7734375, -0.6591145, 0.0020032
-0.6160442, -0.2364254, -0.7734375, -0.6590686, 0.0036478
-0.6161573, -0.2365263, -0.7734375, -0.6590717, 0.0005784
-0.6162642, -0.2366217, -0.7734375, -0.6590747, 0.0005498
-0.6162429, -0.2367119, -0.7734375, -0.6590533, 0.0014326
-0.6162228, -0.2367972, -0.7734375, -0.6590331, 0.0013631
-0.6162038, -0.2368779, -0.7734375, -0.6590139, 0.0013015
-0.6161859, -0.2369541, -0.7734375, -0.6589958, 0.0012191
-0.6161689, -0.2370263, -0.7734375, -0.6590029, 0.0007440
-0.6161528, -0.2370945, -0.7734375, -0.6590096, 0.0006552
-0.6161376, -0.2371590, -0.7734375, -0.6590160, 0.0006407
-0.6161233, -0.2372200, -0.7734375, -0.6590220, 0.0006062
-0.6161097, -0.2372777, -0.7734375, -0.6590277, 0.0005591
-0.6160968, -0.2373322, -0.7734375, -0.6590331, 0.0005386
-0.6160847, -0.2373838, -0.7734375, -0.6590382, 0.0005260
-0.6160732, -0.2374326, -0.7734375, -0.6590430, 0.0004814
-0.6160521, -0.2375223, -0.7734375, -0.6590518, 0.0008940
-0.6160423, -0.2375636, -0.7734375, -0.6590559, 0.0004052
-0.6160332, -0.2376026, -0.7734375, -0.6590597, 0.0003892
-0.6160245, -0.2376395, -0.7734375, -0.6590634, 0.0003667
-0.6160163, -0.2376744, -0.7734375, -0.6590668, 0.0007040
-0.6160085, -0.2377073, -0.7734375, -0.6590701, 0.0006907
-0.6160011, -0.2375262, -0.7734375, -0.6590732, 0.0035649
-0.6159942, -0.2373549, -0.7734375, -0.6590761, 0.0035726
-0.6159876, -0.2371930, -0.7734375, -0.6590788, 0.0078945
-0.6159814, -0.2370398, -0.7734375, -0.6590814, 0.0076155
-0.6159755, -0.2368950, -0.7734375, -0.6590839, 0.0337301
-0.6159700, -0.2367580, -0.7734375, -0.6590862, 0.0315936
-0.6159647, -0.2366285, -0.7734375, -0.6590884, 0.0285206
-0.6159598, -0.2365060, -0.7734375, -0.6590905, 0.0250041
-0.6159551, -0.2363902, -0.7734375, -0.6586739, 0.0235203
-0.6159464, -0.2361771, -0.7734375, -0.6562118, 0.0429477
-0.6159425, -0.2362355, -0.7732548, -0.6550530, 0.0179308
-0.6159387, -0.2362907, -0.7730821, -0.6539573, 0.0169912
-0.6159351, -0.2363429, -0.7729187, -0.6528820, 0.0148226
-0.6159318, -0.2363923, -0.7727642, -0.6518651, 0.0141673
-0.6159286, -0.2364390, -0.7726181, -0.6510419, 0.0137582
-0.6159256, -0.2364832, -0.7724800, -0.6502634, 0.0128681
-0.6159228, -0.2365250, -0.7723493, -0.6495597, 0.0066548
-0.6159201, -0.2365645, -0.7722258, -0.6488943, 0.0060238
-0.6159175, -0.2366018, -0.7721090, -0.6482325, 0.0053621
-0.6159151, -0.2366372, -0.7719985, -0.6477059, 0.0042904
-0.6159129, -0.2366706, -0.7718940, -0.6472080, 0.0041307
-0.6159107, -0.2367021, -0.7717952, -0.6467371, 0.0040290
-0.6159087, -0.2366561, -0.7716722, -0.6461925, 0.0060270
-0.6159068, -0.2366126, -0.7715558, -0.6456776, 0.0056073
-0.6159032, -0.2367891, -0.7709286, -0.6445843, 0.0192488
